Thread ID: 70235269057760
Total: 3.003410
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.00      0.000     0.000     0.000     0.000        1   IO#puts 
  0.00      0.000     0.000     0.000     0.000        1   <Class::SystemCallError>#=== 
  0.00      0.001     0.000     0.000     0.001        1   WEBrick::GenericServer#listen 
  0.00      0.000     0.000     0.000     0.000        2   Enumerable#collect 
  0.00      0.000     0.000     0.000     0.000        1   <Class::File>#join 
  0.00      0.000     0.000     0.000     0.000        1   WEBrick::BasicLog#warn 
  0.00      0.000     0.000     0.000     0.000        1   <Class::File>#dirname 
  0.00      0.000     0.000     0.000     0.000        3   <Class::Mutex>#allocate 
  0.00      0.000     0.000     0.000     0.000        1   BasicObject#instance_eval 
  0.00      0.003     0.000     0.000     0.003        1   WEBrick::HTTPServer#initialize 
  0.00      0.000     0.000     0.000     0.000        1   Hash#initialize 
  0.00      0.000     0.000     0.000     0.000        2   String#start_with? 
  0.00      0.000     0.000     0.000     0.000        1   <Class::IO>#new 
  0.00      0.000     0.000     0.000     0.000        1   Module#name 
  0.00      0.000     0.000     0.000     0.000        1   Hash#delete 
  0.00      0.000     0.000     0.000     0.000        1   Module#extend_object 
  0.00      0.000     0.000     0.000     0.000        2   Array#unshift 
  0.00      0.000     0.000     0.000     0.000        1   Module#protected 
  0.00      0.000     0.000     0.000     0.000        1   <Class::IO>#allocate 
  0.00      0.000     0.000     0.000     0.000        1   Module#extended 
  0.00      0.000     0.000     0.000     0.000        1   Kernel#instance_of? 

* indicates recursively called methods
Thread ID: 70235289903700
Total: 2.569255
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.06      2.565     0.001     2.563     0.000       24   Kernel#sleep 
  0.03      0.001     0.001     0.000     0.000       32   Time#sec 
  0.03      2.569     0.001     0.000     2.569        1   Kernel#loop 
  0.02      0.001     0.000     0.000     0.000       32   Mutex#synchronize 
  0.02      0.001     0.000     0.000     0.001       46   <Class::Time>#now 
  0.01      0.004     0.000     0.000     0.003       23   Rufus::Scheduler::SchedulerCore#step 
  0.01      0.002     0.000     0.000     0.002       23   Rufus::Scheduler::CronJobQueue#trigger_matching_jobs 
  0.01      0.000     0.000     0.000     0.000       46   <Class::Time>#allocate 
  0.01      0.000     0.000     0.000     0.000       46   Time#initialize 
  0.01      0.001     0.000     0.000     0.001       23   Rufus::Scheduler::JobQueue#trigger_matching_jobs 
  0.01      0.000     0.000     0.000     0.000       46   Fixnum#* 
  0.00      0.001     0.000     0.000     0.000       23   Rufus::Scheduler::JobQueue#job_to_trigger 
  0.00      0.000     0.000     0.000     0.000       46   Fixnum#+ 
  0.00      0.000     0.000     0.000     0.000       23   Fixnum#divmod 
  0.00      0.000     0.000     0.000     0.000       32   Mutex#lock 
  0.00      0.000     0.000     0.000     0.000       23   Fixnum#<=> 
  0.00      0.000     0.000     0.000     0.000       23   Bignum#<=> 
  0.00      2.569     0.000     0.000     2.569        1   Rufus::Scheduler::PlainScheduler#start 
  0.00      0.000     0.000     0.000     0.000       32   Mutex#unlock 
  0.00      0.000     0.000     0.000     0.000        9   Kernel#dup 
  0.00      0.000     0.000     0.000     0.000        9   Kernel#initialize_dup 
  0.00      0.000     0.000     0.000     0.000        9   <Class::Array>#allocate 
  0.00      0.000     0.000     0.000     0.000        9   Array#each 
  0.00      0.000     0.000     0.000     0.000        9   Array#initialize_copy 
  0.00      0.000     0.000     0.000     0.000        1   BasicObject#== 
  0.00      0.000     0.000     0.000     0.000        1   Fixnum#== 

* indicates recursively called methods
Thread ID: 70235284194700
Total: 2.567909
Sort by: self_time

 %self      total      self      wait     child     calls  name
  1.31      0.221     0.034     0.000     0.188     2643   NixonPi::AbioCardClient#io_write 
  1.25      0.048     0.032     0.000     0.016     1872   NixonPi::Retryable#retryable 
  0.84      0.036     0.022     0.000     0.015     1872   MockTelnet#cmd 
  0.64      1.032     0.016     0.000     1.015     1999  *Mutex#synchronize 
  0.51      0.143     0.013     0.000     0.129     1872   NixonPi::AbioCardClient#handle 
  0.49      0.030     0.013     0.000     0.018     2643   Range#include_with_range? 
  0.35      0.017     0.009     0.000     0.008     1872   NixonPi::ConversionHelper#bit_to_hex 
  0.33      0.014     0.009     0.000     0.006     2643   Range#include_without_range? 
  0.32      1.066     0.008     0.000     1.058      176  *Integer#times 
  0.31      0.008     0.008     0.000     0.000     6391   Fixnum#to_s 
  0.26      0.017     0.007     0.000     0.010     1884   Hash#merge 
  0.23      0.006     0.006     0.000     0.000     5616   String#=== 
  0.23      0.006     0.006     0.000     0.000     5327   Fixnum#<=> 
  0.21      0.005     0.005     0.000     0.000     2643   NixonPi::Driver#client 
  0.21      0.076     0.005     0.000     0.071     1872   NixonPi::AbioCardClient#connection 
  0.17      0.004     0.004     0.000     0.000     1872   Regexp#=== 
  0.16      0.008     0.004     0.000     0.004     1884   Kernel#initialize_dup 
  0.15      0.004     0.004     0.000     0.000     2781   Kernel#is_a? 
  0.15      0.004     0.004     0.000     0.000     2647   String#[] 
  0.15      0.004     0.004     0.000     0.000     1884   Hash#initialize_copy 
  0.13      0.003     0.003     0.000     0.000     2216   String#to_i 
  0.12      0.003     0.003     0.000     0.000     2688   Kernel#nil? 
  0.11      0.003     0.003     0.000     0.000     1883   String#rjust 
  0.11      0.906     0.003     0.903     0.000     2003   Mutex#lock 
  0.11      0.003     0.003     0.000     0.000     1872   String#[]= 
  0.10      0.003     0.003     0.000     0.000     2003   Mutex#unlock 
  0.09      0.002     0.002     0.000     0.000     1939   Kernel#class 
  0.09      0.002     0.002     0.000     0.000     1960   Kernel#block_given? 
  0.09      0.002     0.002     0.000     0.000     1886   <Class::Hash>#allocate 
  0.09      0.237     0.002     0.000     0.235      172   NixonPi::TubeDriver#serialize_digit 
  0.06      0.003     0.002     0.000     0.001       66   <Class::StateMachine::Machine>#find_or_create 
  0.04      0.239     0.001     0.000     0.238      168  *Array#each 
  0.03      0.001     0.001     0.000     0.001       58   Sync_m#sync_try_lock_sub 
  0.03      0.002     0.001     0.000     0.001      138   StateMachine::NodeCollection#index 
  0.03      0.001     0.001     0.000     0.000      688   Fixnum#>> 
  0.03      0.001     0.001     0.000     0.000      688   Fixnum#& 
  0.03      0.001     0.001     0.000     0.000       26   Time#strftime 
  0.03      0.003     0.001     0.000     0.002      138   StateMachine::NodeCollection#[] 
  0.03      0.008     0.001     0.000     0.008       58   Sync_m#sync_synchronize 
  0.03      0.003     0.001     0.000     0.002      136   StateMachine::NodeCollection#fetch 
  0.02      0.001     0.001     0.000     0.000       68   StateMachine::Machine#read 
  0.02      0.001     0.001     0.000     0.000      142   Enumerable#any? 
  0.02      0.001     0.001     0.000     0.000       21   String#split 
  0.02      0.004     0.001     0.000     0.003       64   StateMachine::StateCollection#matches? 
  0.02      2.568     0.001     0.000     2.567        1   Kernel#loop 
  0.02      0.001     0.001     0.000     0.000      343   Symbol#== 
  0.02      0.005     0.000     0.000     0.004       58   Sync_m#sync_unlock 
  0.02      0.003     0.000     0.000     0.002       58   Sync_m#sync_lock 
  0.02      0.001     0.000     0.000     0.001       64   StateMachine::State#matches? 
  0.02      0.001     0.000     0.000     0.000       66   StateMachine::State#value 
  0.02      1.381     0.000     1.380     0.000       23   Kernel#sleep 
  0.02      0.244     0.000     0.000     0.243       21   NixonPi::TubeDriver#write_string_with_blanks 
  0.02      0.000     0.000     0.000     0.000      138   Hash#each 
  0.01      0.003     0.000     0.000     0.003       66   StateMachine::MacroMethods#state_machine 
  0.01      0.000     0.000     0.000     0.000      259   Symbol#=== 
  0.01      0.000     0.000     0.000     0.000       72   StateMachine::Machine#attribute 
  0.01      0.000     0.000     0.000     0.000      213   <Class::Thread>#current 
  0.01      0.000     0.000     0.000     0.000      344   Integer#to_i 
  0.01      2.033     0.000     0.000     2.033       13   #<StateMachine::StateContext:0x007fc1d9122d28>#write 
  0.01      0.000     0.000     0.000     0.000      139   Kernel#hash 
  0.01      0.000     0.000     0.000     0.000       59   NixonPi::HandlerStateMachine#params 
  0.01      0.001     0.000     0.000     0.000       32   <Class::NixonPi::Settings>#in12a_tubes 
  0.01      0.000     0.000     0.000     0.000       90   Hash#[]= 
  0.01      0.000     0.000     0.000     0.000       64   Kernel#lambda 
  0.01      0.009     0.000     0.000     0.008       58   NixonPi::StateHash#sync 
  0.01      0.000     0.000     0.000     0.000       66   StateMachine::ClassMethods#state_machines 
  0.01      0.245     0.000     0.000     0.245       21   NixonPi::TubeDriver#write 
  0.01      0.000     0.000     0.000     0.000       55   <Class::Settingslogic>#instance 
  0.01      0.009     0.000     0.008     0.000       10   IO#write 
  0.01      0.000     0.000     0.000     0.000       69   Kernel#respond_to? 
  0.01      0.000     0.000     0.000     0.000       93   Hash#[] 
  0.01      2.033     0.000     0.000     2.033       13   NixonPi::HandlerStateMachine#handle 
  0.01      0.000     0.000     0.000     0.000       82   Fixnum#* 
  0.01      0.931     0.000     0.000     0.931        2   String#each_char 
  0.01      0.000     0.000     0.000     0.000       68   Array#last 
  0.01      0.006     0.000     0.000     0.006       27   NixonPi::StateHash#[] 
  0.01      0.000     0.000     0.000     0.000       72   Array#first 
  0.01      2.031     0.000     0.000     2.031       64  *StateMachine::State#call 
  0.01      2.030     0.000     0.000     2.029       13   #<StateMachine::StateContext:0x007fc1da1c6df0>#write 
  0.01      0.000     0.000     0.000     0.000       21   Settingslogic#[] 
  0.01      2.028     0.000     0.000     2.027       15  *#<StateMachine::StateContext:0x007fc1da1c81f0>#write 
  0.01      0.178     0.000     0.000     0.178       23  *#<StateMachine::StateContext:0x007fc1da1cc688>#write 
  0.01      0.000     0.000     0.000     0.000       24   Hash#fetch 
  0.01      0.009     0.000     0.000     0.009       14   Array#map 
  0.01      0.000     0.000     0.000     0.000       32   NixonPi::Settings#in12a_tubes 
  0.01      0.180     0.000     0.000     0.180       12   #<StateMachine::StateContext:0x007fc1da1caec8>#write 
  0.00      0.000     0.000     0.000     0.000       27   Hash#delete 
  0.00      0.000     0.000     0.000     0.000       47   Hash#include? 
  0.00      0.003     0.000     0.000     0.003       31   NixonPi::StateHash#[]= 
  0.00      0.000     0.000     0.000     0.000       11   <Class::NixonPi::Settings>#default_date_format 
  0.00      0.000     0.000     0.000     0.000       11   <Class::NixonPi::Settings>#default_time_format 
  0.00      0.000     0.000     0.000     0.000       41   Fixnum#divmod 
  0.00      0.000     0.000     0.000     0.000       15   <Class::Time>#now 
  0.00      0.001     0.000     0.000     0.001        4   StateMachine::Branch#match 
  0.00      0.000     0.000     0.000     0.000        1   Hash#to_s 
  0.00      0.000     0.000     0.000     0.000        8   StateMachine::Assertions#assert_valid_keys 
  0.00      2.030     0.000     0.000     2.030       61  *Proc#call 
  0.00      0.009     0.000     0.000     0.009        4   Logger#add 
  0.00      0.000     0.000     0.000     0.000       20   String#* 
  0.00      0.000     0.000     0.000     0.000       12   StateMachine::Branch#matches_requirement? 
  0.00      0.000     0.000     0.000     0.000       41   Bignum#<=> 
  0.00      0.000     0.000     0.000     0.000       31   String#to_s 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::TransitionCollection#initialize 
  0.00      0.000     0.000     0.000     0.000       15   Time#initialize 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Transition#initialize 
  0.00      0.000     0.000     0.000     0.000        8   StateMachine::TransitionCollection#actions 
  0.00      0.000     0.000     0.000     0.000       11   NixonPi::Settings#count 
